intern_id,name,age,gender,department,internship_duration,attendance_rate,task_completion_rate,punctuality_score,communication_score,teamwork_score,technical_score,problem_solving_score,initiative_score,project_score,mentor_feedback_score,training_hours,certifications,late_submissions,extra_activities,overall_performance,soft_skills_score,discipline_score
912,Intern_912,24,male,iot,9,87,68,6.9,6.9,4.5,10.0,6.7,4.8,98,8.3,50,4,4,1,58.666666666666664,5.3999999999999995,83
913,Intern_913,26,female,data science,3,74,96,4.3,4.7,5.0,7.4,3.6,6.9,44,6.5,114,1,14,1,49.13333333333333,5.533333333333334,60
914,Intern_914,26,female,data science,6,72,86,9.3,8.8,7.1,8.5,5.7,3.0,90,6.2,40,5,1,1,61.5,6.3,71
915,Intern_915,24,female,marketing,6,73,86,8.5,5.5,5.7,6.5,9.9,7.5,86,7.5,15,0,1,0,59.5,6.233333333333333,72
916,Intern_916,21,female,hr,6,70,50,8.5,4.6,7.6,5.8,4.1,4.9,49,6.5,94,1,5,0,34.93333333333333,5.7,65
917,Intern_917,23,male,iot,3,84,94,4.8,9.2,5.6,6.5,4.4,6.5,90,9.5,49,2,5,1,63.5,7.099999999999999,79
918,Intern_918,25,male,iot,3,72,87,3.5,6.4,9.1,6.1,9.4,8.7,79,9.9,95,4,12,0,57.36666666666667,8.066666666666666,60
919,Intern_919,26,male,marketing,6,96,63,5.5,3.5,6.3,3.8,3.8,5.5,80,6.5,58,4,6,1,48.93333333333334,5.1000000000000005,90
920,Intern_920,19,female,data science,6,96,61,8.4,8.8,6.4,6.3,7.2,5.0,49,3.6,132,5,0,1,38.766666666666666,6.733333333333334,96
921,Intern_921,19,female,hr,9,91,56,3.7,6.5,7.2,6.5,7.0,7.2,82,5.3,22,5,0,1,48.166666666666664,6.966666666666666,91
922,Intern_922,26,male,marketing,6,69,62,8.2,9.5,3.6,5.3,9.1,4.0,87,9.4,101,6,10,0,51.43333333333334,5.7,59
923,Intern_923,22,male,iot,6,72,93,3.1,9.1,4.4,7.2,6.2,7.3,77,8.1,149,3,14,0,59.06666666666666,6.933333333333334,58
924,Intern_924,20,female,data science,6,81,73,4.7,6.5,4.0,8.3,9.8,5.7,63,6.0,90,6,6,0,48.1,5.3999999999999995,75
925,Intern_925,25,female,web dev,6,85,79,6.7,4.2,3.3,4.0,4.1,9.4,71,6.9,39,2,14,0,51.333333333333336,5.633333333333333,71
926,Intern_926,24,female,hr,6,76,77,6.9,7.4,3.9,9.5,8.6,4.6,69,7.7,29,3,10,1,51.833333333333336,5.3,66
927,Intern_927,19,female,marketing,6,76,57,8.2,9.3,8.4,4.9,10.0,8.4,64,6.6,37,2,6,1,41.96666666666667,8.700000000000001,70
928,Intern_928,27,male,data science,6,69,91,7.2,4.7,6.5,5.2,3.8,9.4,65,6.4,121,1,3,0,53.73333333333333,6.866666666666667,66
929,Intern_929,20,male,data science,6,67,87,5.5,6.8,7.7,6.5,6.2,7.8,60,8.4,149,4,9,0,51.166666666666664,7.433333333333334,58
930,Intern_930,22,male,web dev,6,82,64,5.7,3.9,4.2,4.4,9.5,3.1,83,4.0,33,5,5,0,50.46666666666667,3.733333333333333,77
931,Intern_931,23,female,data science,3,90,99,6.1,9.7,7.3,8.1,5.9,6.0,100,8.1,112,0,12,0,69.03333333333333,7.666666666666667,78
932,Intern_932,22,male,iot,9,81,72,5.5,5.0,8.0,6.2,3.8,3.4,83,3.2,26,6,13,1,53.73333333333333,5.466666666666666,68
933,Intern_933,19,male,web dev,3,95,50,3.2,9.9,6.4,6.5,5.4,4.2,81,3.9,137,6,9,0,45.833333333333336,6.833333333333333,86
934,Intern_934,27,female,web dev,9,63,85,8.4,6.9,6.2,10.0,3.5,7.3,91,5.6,23,3,1,1,62.0,6.800000000000001,62
935,Intern_935,19,male,hr,9,89,50,5.2,8.7,7.5,6.0,7.9,7.4,88,8.9,141,6,14,0,48.0,7.866666666666667,75
936,Intern_936,22,male,web dev,6,85,79,7.5,3.3,6.4,3.7,8.7,8.6,54,5.4,77,6,9,0,45.56666666666666,6.099999999999999,76
937,Intern_937,23,male,iot,9,94,54,3.5,6.5,9.2,4.5,8.9,3.0,44,5.5,109,0,14,1,34.166666666666664,6.233333333333333,80
938,Intern_938,21,male,marketing,3,85,98,9.0,6.5,7.0,7.0,8.9,8.3,99,5.9,90,1,13,0,68.0,7.266666666666667,72
939,Intern_939,21,female,web dev,3,70,91,3.2,8.0,7.8,7.5,3.2,6.6,89,7.8,106,1,13,0,62.5,7.466666666666666,57
940,Intern_940,27,male,web dev,3,93,95,5.0,6.5,6.9,6.5,9.5,8.7,53,8.7,53,1,12,0,51.5,7.366666666666667,81
941,Intern_941,24,female,data science,6,67,51,7.6,9.5,3.8,8.8,6.8,7.8,44,7.3,37,5,9,1,34.6,7.033333333333334,58
942,Intern_942,20,male,iot,3,68,77,9.2,6.5,5.3,4.8,8.6,3.2,48,5.9,33,2,5,1,43.26666666666667,5.0,63
943,Intern_943,21,male,iot,3,65,71,4.0,3.8,8.2,3.2,6.1,5.2,84,3.9,62,1,7,1,52.73333333333333,5.733333333333333,58
944,Intern_944,21,female,marketing,3,97,60,4.3,6.9,3.1,8.8,6.6,8.7,84,5.8,34,0,5,1,50.93333333333334,6.233333333333333,92
945,Intern_945,20,male,data science,6,92,77,7.2,4.0,7.5,6.5,9.3,4.9,59,5.8,11,1,4,1,47.5,5.466666666666666,88
946,Intern_946,27,female,data science,9,65,87,6.5,8.9,8.7,3.2,9.5,7.1,49,3.2,122,1,2,0,46.4,8.233333333333334,63
947,Intern_947,24,male,data science,6,89,86,6.1,7.6,3.7,5.7,5.9,7.8,72,5.4,91,4,14,1,54.56666666666666,6.366666666666667,75
948,Intern_948,25,male,web dev,9,64,68,3.1,3.6,4.4,9.6,3.4,7.7,94,6.8,145,1,13,1,57.199999999999996,5.233333333333333,51
949,Intern_949,26,male,web dev,3,70,62,5.4,5.2,7.7,5.7,7.6,8.7,53,5.0,126,6,3,0,40.233333333333334,7.2,67
950,Intern_950,21,male,data science,6,91,96,6.4,6.5,9.6,3.5,5.3,3.9,91,6.7,129,5,13,0,63.5,6.666666666666667,78
951,Intern_951,25,female,iot,9,74,69,8.9,9.6,5.6,9.5,9.3,6.4,83,5.1,127,6,8,1,53.833333333333336,7.2,66
952,Intern_952,26,female,data science,6,65,56,5.2,7.2,3.8,9.7,4.7,6.1,44,8.6,93,4,11,1,36.56666666666667,5.7,54
953,Intern_953,27,male,hr,6,67,74,9.3,3.2,7.1,6.7,4.2,5.4,80,4.4,104,5,9,1,53.56666666666666,5.233333333333333,58
954,Intern_954,21,male,hr,6,66,92,9.2,5.6,6.5,6.1,6.6,5.4,86,7.3,36,5,2,1,61.36666666666667,5.833333333333333,64
955,Intern_955,21,male,data science,3,75,60,5.1,9.0,7.7,8.5,3.9,5.8,53,3.4,27,6,8,1,40.5,7.5,67
956,Intern_956,19,male,data science,6,84,94,7.7,5.7,4.5,9.8,8.0,9.1,64,5.2,30,2,8,0,55.93333333333334,6.433333333333333,76
957,Intern_957,24,male,data science,6,88,65,6.9,6.5,4.0,6.5,4.5,3.6,45,3.3,131,6,3,1,38.833333333333336,4.7,85
958,Intern_958,24,male,data science,3,67,68,4.3,5.7,6.5,6.9,4.5,5.4,53,8.3,56,1,13,0,42.63333333333333,5.866666666666667,54
959,Intern_959,23,male,iot,9,74,75,4.5,6.3,6.9,3.5,9.0,6.8,97,6.5,124,0,3,0,58.5,6.666666666666667,71
960,Intern_960,21,female,data science,6,79,51,6.2,8.8,5.1,6.5,5.2,3.7,50,5.3,82,5,7,0,35.833333333333336,5.866666666666667,72
961,Intern_961,21,female,marketing,6,99,98,6.1,9.7,3.7,9.7,7.9,5.9,66,7.5,24,0,9,1,57.9,6.433333333333333,90
962,Intern_962,20,female,iot,6,94,61,9.9,6.5,8.6,3.6,7.3,7.6,57,5.7,8,2,13,0,40.53333333333333,7.566666666666666,81
963,Intern_963,19,female,hr,6,90,76,4.9,9.1,3.9,8.7,9.7,5.4,62,3.8,41,4,3,0,48.9,6.133333333333333,87
964,Intern_964,24,male,data science,6,96,89,9.4,6.5,5.1,8.8,4.7,5.5,57,3.1,25,0,7,0,51.6,5.7,89
965,Intern_965,21,male,hr,6,84,66,9.7,9.1,4.9,4.7,9.7,4.5,72,7.8,89,4,0,1,47.56666666666666,6.166666666666667,84
966,Intern_966,21,female,web dev,9,95,59,8.0,6.0,5.4,4.2,7.7,4.2,71,7.3,98,5,9,0,44.73333333333333,5.2,86
967,Intern_967,25,male,hr,6,100,61,6.7,7.0,7.0,3.7,3.5,4.3,92,6.9,33,1,9,1,52.23333333333333,6.1000000000000005,91
968,Intern_968,21,male,data science,6,95,56,4.9,3.6,5.4,3.8,7.8,3.7,66,9.3,108,6,1,1,41.93333333333333,4.233333333333333,94
969,Intern_969,24,male,web dev,3,100,75,5.8,5.3,5.8,6.5,4.4,9.4,72,9.3,106,5,3,0,51.166666666666664,6.833333333333333,97
970,Intern_970,22,male,web dev,6,81,69,9.6,4.7,8.0,4.3,8.4,5.8,49,8.6,103,3,1,1,40.766666666666666,6.166666666666667,80
971,Intern_971,26,female,data science,3,87,77,8.2,8.9,9.3,9.8,3.0,8.4,60,3.1,112,0,9,0,48.93333333333334,8.866666666666667,78
972,Intern_972,26,female,iot,6,63,63,3.7,6.9,8.9,4.1,6.2,8.8,42,4.2,82,4,8,1,36.36666666666667,8.200000000000001,55
973,Intern_973,20,female,data science,9,79,70,9.0,4.2,8.7,3.9,7.1,7.7,77,6.3,111,1,4,1,50.300000000000004,6.866666666666666,75
974,Intern_974,21,male,marketing,3,97,68,4.4,6.8,4.4,6.5,8.1,4.0,48,9.8,136,3,9,0,40.833333333333336,5.066666666666666,88
975,Intern_975,25,female,iot,6,81,92,5.0,6.1,4.5,3.3,3.6,9.1,41,6.5,142,5,6,1,45.43333333333334,6.566666666666666,75
976,Intern_976,24,male,data science,6,96,97,3.6,8.9,9.8,6.5,8.0,8.9,46,3.6,11,4,9,0,49.833333333333336,9.200000000000001,87
977,Intern_977,27,female,data science,9,85,91,6.6,4.3,4.2,3.3,7.5,3.5,74,6.5,118,2,13,1,56.1,4.0,72
978,Intern_978,19,male,iot,6,76,97,5.8,8.6,9.4,8.4,6.1,3.4,53,5.5,41,3,3,0,52.800000000000004,7.133333333333333,73
979,Intern_979,27,male,data science,6,79,63,9.1,5.0,9.8,6.5,5.5,4.5,58,6.6,111,4,2,1,42.5,6.433333333333334,77
980,Intern_980,27,male,iot,6,77,69,5.1,3.4,7.4,6.5,4.4,3.2,77,6.6,124,2,2,0,50.833333333333336,4.666666666666667,75
981,Intern_981,19,male,data science,9,81,83,9.8,7.9,5.0,9.2,4.9,6.8,84,5.0,11,6,7,0,58.73333333333333,6.566666666666666,74
982,Intern_982,19,male,marketing,6,80,99,8.7,8.0,7.5,9.3,3.4,5.3,84,6.1,91,0,6,1,64.10000000000001,6.933333333333334,74
983,Intern_983,22,male,marketing,9,96,65,8.0,8.7,9.7,9.8,6.5,6.6,67,5.3,23,4,2,0,47.26666666666667,8.333333333333334,94
984,Intern_984,25,male,marketing,6,74,78,6.8,5.3,3.4,7.7,9.1,5.1,84,5.8,115,4,12,0,56.56666666666666,4.6,62
985,Intern_985,19,male,data science,6,99,75,9.8,9.7,5.4,6.5,8.5,6.3,42,7.9,23,1,9,1,41.166666666666664,7.133333333333333,90
986,Intern_986,26,female,data science,9,85,72,6.4,3.5,5.7,6.6,8.9,4.3,85,8.6,38,2,1,1,54.53333333333333,4.5,84
987,Intern_987,20,male,data science,6,95,77,9.3,4.0,3.1,6.5,6.2,7.8,84,4.5,131,0,1,1,55.833333333333336,4.966666666666666,94
988,Intern_988,23,male,data science,3,66,63,9.3,6.5,6.2,6.5,7.4,5.9,92,7.8,67,3,7,0,53.833333333333336,6.2,59
989,Intern_989,19,male,hr,6,88,88,3.2,4.6,4.7,6.5,8.5,4.5,75,9.6,134,0,9,1,56.5,4.6000000000000005,79
990,Intern_990,26,female,data science,9,95,55,8.8,5.0,4.9,8.7,5.2,3.3,86,4.9,116,4,3,1,49.9,4.3999999999999995,92
991,Intern_991,22,male,data science,6,78,50,6.8,6.1,4.2,6.6,4.5,9.9,53,6.5,138,1,13,0,36.53333333333333,6.733333333333334,65
992,Intern_992,20,male,iot,9,74,86,7.4,8.8,3.4,10.0,7.1,5.3,46,6.5,42,6,6,1,47.333333333333336,5.833333333333333,68
993,Intern_993,23,male,iot,6,73,63,6.9,7.1,7.9,9.3,5.0,7.4,45,6.4,13,1,5,1,39.1,7.466666666666666,68
994,Intern_994,24,female,data science,6,69,65,6.7,6.5,5.3,4.1,4.9,3.2,74,4.8,119,5,1,1,47.699999999999996,5.0,68
995,Intern_995,27,male,iot,9,88,68,9.1,5.1,8.9,6.2,3.1,7.8,78,4.3,50,3,2,0,50.73333333333333,7.266666666666667,86
996,Intern_996,25,male,data science,6,74,60,8.3,4.0,8.6,6.9,9.3,10.0,74,9.5,50,6,12,1,46.96666666666667,7.533333333333334,62
997,Intern_997,20,female,web dev,6,90,76,5.4,8.9,5.7,5.5,3.8,4.9,75,6.1,74,0,6,1,52.166666666666664,6.5,84
998,Intern_998,25,male,data science,6,66,56,5.4,4.0,7.1,9.6,4.8,6.3,64,9.8,30,6,0,1,43.199999999999996,5.8,66
999,Intern_999,22,male,marketing,6,77,64,6.9,8.5,8.3,5.5,5.7,8.9,100,6.5,42,1,11,1,56.5,8.566666666666668,66
1000,Intern_1000,21,male,marketing,6,81,93,8.7,6.5,3.5,6.5,3.1,4.3,71,7.9,135,1,6,0,56.833333333333336,4.766666666666667,75
